time,volumeto,volumefrom,volumetotal
1604016000,376750714.6,1142632972,1519383687
1604102400,261987203.4,1086594911,1348582252
1604188800,225249218.2,585189344.3,810438562.6
1604275200,302042467.4,1042151534,1344194001
1604361600,365003934,1229076053,1594080128
1604448000,367227731.2,1586699416,1953927289
1604534400,562379144,2623917620,3186296764
1604620800,691886770.6,2280388694,2972275621
1604707200,786952053.9,1794357322,2581309376
1604793600,420696183.2,1203238001,1623934184
1604880000,495463778.1,2014855790,2510319568
1604966400,619732105.1,1164140413,1783872518
1605052800,598298541.4,1489218098,2087516640
1605139200,532951864.2,2015265502,2548217366
1605225600,584460910.9,1482428754,2066889665
1605312000,389294079.9,1131515226,1520809466
1605398400,428096463.8,828122514.9,1256219138
1605484800,531652299.3,1611806946,2143459245
1605571200,748465776.7,2446459956,3194925733
1605657600,776659712.4,3203345645,3980005358
1605744000,636554256.7,1961051207,2597605464
1605830400,803274239.5,1988949461,2792223701
1605916800,1063693533,1711736840,2775430373
1606003200,1190850920,1848497314,3039348234
1606089600,1345687060,1852572535,3198259594
1606176000,2572540112,2661191019,5233731131
1606262400,1618363134,2122712455,3741075589
1606348800,1614249671,3860776070,5475025741
1606435200,695501269.5,1831941450,2527442719
1606521600,729824098.4,1397037348,2126861447
1606608000,560380316.6,1209585979,1769966296
1606694400,944287806.8,2764326929,3708614539
1606780800,970728054.7,2979111039,3949839282
1606867200,694880072.7,1816453901,2511334166
1606953600,691281963.8,1605263735,2296545699
1607040000,771854305,1641812223,2413666528
1607126400,528561544.8,1002780882,1531342426
1607212800,497693425.3,887030476.5,1384723902
1607299200,496218089.5,987191597.9,1483409687
1607385600,687829942.9,1440412457,2128242400
1607472000,741839496.7,1921159379,2662998876
1607558400,492343841.7,1252335206,1744679048
1607644800,530761240.7,1664021346,2194782586
1607731200,543379821,1135201818,1678581639
1607817600,459802635,1354116069,1813918512
1607904000,458006918.5,1159313430,1617320156
1607990400,543823117.2,1510266229,2054089346
1608076800,980855571.6,3058049923,4038905495
1608163200,1458679224,5317455607,6776134831
1608249600,900680233.3,2305371867,3206052100
1608336000,1271834921,2544842764,3816677685
1608422400,1171641078,2235051841,3406692919
1608508800,995216704.6,2496772047,3491988752
1608595200,1159913139,2609299152,3769212291
1608681600,1737216998,3333947269,5071164267
1608768000,1157683310,2034909804,3192593114
1608854400,1092310640,2431656112,3523966753
1608940800,1227185734,3150502422,4377688156
1609027200,1605472551,4747311463,6352784015
1609113600,1256760377,2679170915,3935931293
1609200000,1166805662,2464280663,3631086324
1609286400,996515896.2,3554369898,4550886083
1609372800,782360839,2936178906,3718539745
1609459200,977259254,2074946743,3052205997
1609545600,1359378764,5462833234,6822211997
1609632000,1988615569,5241215245,7229830483
1609718400,2392809567,5926367312,8319176879
1609804800,2034976104,5264351720,7299327824
1609891200,2673470977,6193439619,8866910597
1609977600,2765932202,6932601372,9698533179
1610064000,2138137128,7647968337,9786105466
1610150400,1884745912,4035799767,5920545679
1610236800,2273886363,5923833423,8197719786
1610323200,2427140085,12072446145,14499586231
1610409600,1407089759,6147582411,7554672170
1610496000,1430361404,6314023297,7744384701
1610582400,1560580489,5497985737,7058566226
1610668800,1960192030,5974174331,7934366361
1610755200,2042712578,4167400636,6210113574
1610841600,1859016887,3774255573,5633272818
1610928000,1650046306,3455263334,5105309640
1611014400,2221310819,3869386918,6090697737
1611100800,1854836696,4477317956,6332154652
1611187200,1744266921,5849736909,7594003522
1611273600,1696972015,6318595877,8015567893
1611360000,1370324689,2865658790,4235983479
1611446400,1600495051,2552175379,4152670753
1611532800,1969362742,3895871672,5865234092
1611619200,1559045197,3837901769,5396946966
1611705600,1537457734,4173751311,5711209045
1611792000,2367531356,4154396528,6521928218
1611878400,5309261471,10612932661,15922194132
1611964800,3260344585,3899581588,7159926173
1612051200,2872245469,2986788106,5859033906
1612137600,3745638193,3656988619,7402627147
1612224000,2860175235,3740720703,6600895938
1612310400,2797907212,4138286118,6936193329
1612396800,3408326896,4630052356,8038379252
1612483200,3533096373,3473401358,7006497731
1612569600,3803465416,5119348471,8922813886
1612656000,3584376857,4438165082,8022541939
1612742400,4990528612,8668697475,13659225623
1612828800,4786243572,7286457596,12072701169
1612915200,5646378336,5761207008,11407585343
1613001600,4694045721,5747638313,10441684514
1613088000,4619373449,5321569811,9940943260
1613174400,4433294680,3934282257,8367576937
1613260800,4440150924,4593515474,9033666398
1613347200,4578682118,5093502499,9672185096
1613433600,3398665803,5814674342,9213340144
1613520000,3909653053,5877028572,9786681625
1613606400,4274931880,4275720716,8550652596
1613692800,6776711848,5987191342,12763903190
1613779200,6631764290,6027702608,12659466898
1613865600,4572246580,4471368427,9043615007
1613952000,5714583983,10034271120,15748855102
1614038400,5352906460,11783655180,17136561151
1614124800,3898470304,6225435273,10123905577
1614211200,3009200879,5382667189,8391868067
1614297600,3184970584,6985079572,10170050156
1614384000,3371986251,4071813063,7443799776
1614470400,2899676854,5133006341,8032683195
1614556800,3021390945,5620292144,8641683089
1614643200,2845569386,4221150519,7066719904
1614729600,2795397202,5383559074,8178956277
1614816000,3112997900,5346666108,8459664008
1614902400,2714300565,5064957335,7779257900
1614988800,2145796939,2833194993,4978991932
1615075200,2449463353,3732319422,6181782775
1615161600,3175827536,4754861535,7930689071
1615248000,4146274244,5300492665,9446766908
1615334400,3960858733,6430234111,10391093403
1615420800,4696390221,6239589875,10935980096
1615507200,5188441281,5692977366,10881418647
1615593600,4917892146,6651861990,11569754136
1615680000,3715013196,4122939781,7837952977
1615766400,4393826274,7720555419,12114381693
1615852800,4462030477,6099142532,10561172440
1615939200,4191496703,5728403058,9919899761
1616025600,3611321141,5317453315,8928774456
1616112000,2966087693,4250168199,7216255892
1616198400,3051345258,3516033384,6567378060
1616284800,2766473783,3732937603,6499410812
1616371200,3184491062,4628162605,7812653667
1616457600,3443237841,4540082446,7983320287
1616544000,3483948620,5948271309,9432219929
1616630400,2914541826,6145217455,9059759281
1616716800,3138265767,4752381965,7890648282
1616803200,2771236523,3787337998,6558574521
1616889600,3076722094,2982227947,6058950041
1616976000,3435577609,5279118377,8714695986
1617062400,3450682133,4327186608,7777868742
1617148800,3772895744,5002164745,8775060489
1617235200,4019603687,3833460464,7853064150
1617321600,3760531828,3751209986,7511742403
1617408000,3787120027,3646922212,7434042238
1617494400,3640788733,3104416618,6745205351
1617580800,5664626365,4191437282,9856063647
1617667200,6289970594,4166157151,10456127745
1617753600,5962994424,5503641537,11466635961
1617840000,3953004722,3530476869,7483481592
1617926400,4267543709,3212377352,7479920480
1618012800,5627134296,5418200170,11045335064
1618099200,4879171485,3253727082,8132899167
1618185600,5712965420,4508818458,10221783878
1618272000,2737055830,3071191163,5808246993
